gene_id	condition	expression_value	num_samples	source
AT2G15710	salt	0.0000	6	E-GEOD-72806
AT2G15710	heat	0.0000	3	E-GEOD-72806
AT2G15730	normal	5.6912	3	E-GEOD-72806
AT2G15730	salt	6.6221	6	E-GEOD-72806
AT2G15730	heat	7.1224	3	E-GEOD-72806
AT2G15740	normal	0.0000	3	E-GEOD-72806
AT2G15740	salt	0.0000	6	E-GEOD-72806
AT2G15740	heat	0.0000	3	E-GEOD-72806
AT2G15760	normal	4.1964	3	E-GEOD-72806
AT2G15760	salt	3.7004	6	E-GEOD-72806
AT2G15760	heat	4.6245	3	E-GEOD-72806
AT2G15770	normal	0.0000	3	E-GEOD-72806
AT2G15770	salt	0.0000	6	E-GEOD-72806
AT2G15770	heat	0.0000	3	E-GEOD-72806
AT2G15780	normal	0.7370	3	E-GEOD-72806
AT2G15780	salt	1.4150	6	E-GEOD-72806
AT2G15780	heat	3.3219	3	E-GEOD-72806
AT2G15790	normal	7.0839	3	E-GEOD-72806
AT2G15790	salt	9.9034	6	E-GEOD-72806
AT2G15790	heat	10.7805	3	E-GEOD-72806
AT2G15820	normal	8.7177	3	E-GEOD-72806
AT2G15820	salt	9.0701	6	E-GEOD-72806
AT2G15820	heat	9.3317	3	E-GEOD-72806
AT2G15830	normal	5.4485	3	E-GEOD-72806
AT2G15830	salt	5.4374	6	E-GEOD-72806
AT2G15830	heat	3.9386	3	E-GEOD-72806
AT2G15860	normal	9.1857	3	E-GEOD-72806
AT2G15860	salt	9.0661	6	E-GEOD-72806
AT2G15860	heat	8.9464	3	E-GEOD-72806
AT2G15880	normal	7.4622	3	E-GEOD-72806
AT2G15880	salt	9.0066	6	E-GEOD-72806
AT2G15880	heat	9.7863	3	E-GEOD-72806
AT2G15890	normal	12.4504	3	E-GEOD-72806
AT2G15890	salt	11.8644	6	E-GEOD-72806
AT2G15890	heat	11.0469	3	E-GEOD-72806
AT2G15900	normal	9.1198	3	E-GEOD-72806
AT2G15900	salt	9.1960	6	E-GEOD-72806
AT2G15900	heat	9.1241	3	E-GEOD-72806
AT2G15910	normal	7.9581	3	E-GEOD-72806
AT2G15910	salt	8.3561	6	E-GEOD-72806
AT2G15910	heat	8.6036	3	E-GEOD-72806
AT2G15950	normal	0.0000	3	E-GEOD-72806
AT2G15950	salt	0.4150	6	E-GEOD-72806
AT2G15950	heat	0.4150	3	E-GEOD-72806
AT2G15960	normal	10.6336	3	E-GEOD-72806
AT2G15960	salt	10.8456	6	E-GEOD-72806
AT2G15960	heat	11.0405	3	E-GEOD-72806
AT2G15970	normal	12.4961	3	E-GEOD-72806
AT2G15970	salt	12.1149	6	E-GEOD-72806
AT2G15970	heat	11.4517	3	E-GEOD-72806
AT2G15980	normal	6.1699	3	E-GEOD-72806
AT2G15980	salt	6.2823	6	E-GEOD-72806
AT2G15980	heat	6.9029	3	E-GEOD-72806
AT2G16005	normal	0.0000	3	E-GEOD-72806
AT2G16005	salt	0.2224	6	E-GEOD-72806
AT2G16005	heat	0.0000	3	E-GEOD-72806
AT2G16015	normal	0.0000	3	E-GEOD-72806
AT2G16015	salt	0.0000	6	E-GEOD-72806
AT2G16015	heat	0.0000	3	E-GEOD-72806
AT2G16016	normal	0.0000	3	E-GEOD-72806
AT2G16016	salt	0.0000	6	E-GEOD-72806
AT2G16016	heat	0.0000	3	E-GEOD-72806
AT2G16018	normal	0.0000	3	E-GEOD-72806
AT2G16018	salt	0.0000	6	E-GEOD-72806
AT2G16018	heat	0.0000	3	E-GEOD-72806
AT2G16019	normal	0.0000	3	E-GEOD-72806
AT2G16019	salt	0.0000	6	E-GEOD-72806
AT2G16019	heat	0.0000	3	E-GEOD-72806
AT2G16020	normal	0.0000	3	E-GEOD-72806
AT2G16020	salt	0.0000	6	E-GEOD-72806
AT2G16020	heat	0.0000	3	E-GEOD-72806
AT2G16030	normal	0.0000	3	E-GEOD-72806
AT2G16030	salt	0.2224	6	E-GEOD-72806
AT2G16030	heat	0.0000	3	E-GEOD-72806
AT2G16040	normal	0.0000	3	E-GEOD-72806
AT2G16040	salt	0.0000	6	E-GEOD-72806
AT2G16040	heat	0.0000	3	E-GEOD-72806
AT2G16050	normal	5.6818	3	E-GEOD-72806
AT2G16050	salt	5.9735	6	E-GEOD-72806
AT2G16050	heat	6.1632	3	E-GEOD-72806
AT2G16060	normal	5.5850	3	E-GEOD-72806
AT2G16060	salt	4.3576	6	E-GEOD-72806
AT2G16060	heat	3.3219	3	E-GEOD-72806
AT2G16070	normal	7.8601	3	E-GEOD-72806
AT2G16070	salt	8.5372	6	E-GEOD-72806
AT2G16070	heat	8.8857	3	E-GEOD-72806
AT2G16090	normal	7.3923	3	E-GEOD-72806
AT2G16090	salt	7.8424	6	E-GEOD-72806
AT2G16090	heat	8.1481	3	E-GEOD-72806
AT2G16120	normal	0.0000	3	E-GEOD-72806
AT2G16120	salt	0.0000	6	E-GEOD-72806
AT2G16120	heat	0.0000	3	E-GEOD-72806
AT2G16130	normal	0.0000	3	E-GEOD-72806
AT2G16130	salt	0.0000	6	E-GEOD-72806
AT2G16130	heat	0.0000	3	E-GEOD-72806
AT2G16145	normal	0.0000	3	E-GEOD-72806
AT2G16145	salt	0.0000	6	E-GEOD-72806
AT2G16145	heat	0.0000	3	E-GEOD-72806
AT2G16190	normal	0.7370	3	E-GEOD-72806
AT2G16190	salt	0.0000	6	E-GEOD-72806
AT2G16190	heat	0.0000	3	E-GEOD-72806
AT2G16200	normal	0.0000	3	E-GEOD-72806
AT2G16200	salt	0.0000	6	E-GEOD-72806
AT2G16200	heat	0.0000	3	E-GEOD-72806
AT2G16210	normal	2.0000	3	E-GEOD-72806
AT2G16210	salt	2.0000	6	E-GEOD-72806
AT2G16210	heat	0.4150	3	E-GEOD-72806
AT2G16220	normal	0.0000	3	E-GEOD-72806
AT2G16220	salt	0.0000	6	E-GEOD-72806
AT2G16220	heat	0.0000	3	E-GEOD-72806
AT2G16225	normal	0.0000	3	E-GEOD-72806
AT2G16225	salt	0.0000	6	E-GEOD-72806
AT2G16225	heat	0.0000	3	E-GEOD-72806
AT2G16230	normal	0.0000	3	E-GEOD-72806
AT2G16230	salt	0.0000	6	E-GEOD-72806
AT2G16230	heat	0.0000	3	E-GEOD-72806
AT2G16240	normal	0.0000	3	E-GEOD-72806
AT2G16240	salt	0.0000	6	E-GEOD-72806
AT2G16240	heat	0.0000	3	E-GEOD-72806
AT2G16245	normal	0.0000	3	E-GEOD-72806
AT2G16245	salt	0.2224	6	E-GEOD-72806
AT2G16245	heat	1.2224	3	E-GEOD-72806
AT2G16250	normal	7.4150	3	E-GEOD-72806
AT2G16250	salt	7.5223	6	E-GEOD-72806
AT2G16250	heat	7.6221	3	E-GEOD-72806
AT2G16270	normal	7.4757	3	E-GEOD-72806
AT2G16270	salt	6.8371	6	E-GEOD-72806
AT2G16270	heat	6.2854	3	E-GEOD-72806
AT2G16280	normal	10.9418	3	E-GEOD-72806
AT2G16280	salt	10.0304	6	E-GEOD-72806
AT2G16280	heat	9.2722	3	E-GEOD-72806
AT2G16290	normal	0.0000	3	E-GEOD-72806
AT2G16290	salt	0.0000	6	E-GEOD-72806
AT2G16290	heat	0.0000	3	E-GEOD-72806
AT2G16300	normal	0.0000	3	E-GEOD-72806
AT2G16300	salt	0.0000	6	E-GEOD-72806
AT2G16300	heat	0.0000	3	E-GEOD-72806
AT2G16340	normal	0.4150	3	E-GEOD-72806
AT2G16340	salt	0.0000	6	E-GEOD-72806
AT2G16340	heat	0.0000	3	E-GEOD-72806
AT2G16360	normal	0.7370	3	E-GEOD-72806
AT2G16360	salt	1.0000	6	E-GEOD-72806
AT2G16360	heat	1.0000	3	E-GEOD-72806
AT2G16365	normal	10.0932	3	E-GEOD-72806
AT2G16365	salt	9.7852	6	E-GEOD-72806
AT2G16365	heat	9.9332	3	E-GEOD-72806
AT2G16370	normal	8.4388	3	E-GEOD-72806
AT2G16370	salt	8.6576	6	E-GEOD-72806
AT2G16370	heat	8.7504	3	E-GEOD-72806
AT2G16380	normal	8.8887	3	E-GEOD-72806
AT2G16380	salt	8.1120	6	E-GEOD-72806
AT2G16380	heat	7.5875	3	E-GEOD-72806
AT2G16385	normal	1.2224	3	E-GEOD-72806
AT2G16385	salt	1.2224	6	E-GEOD-72806
AT2G16385	heat	1.4150	3	E-GEOD-72806
AT2G16390	normal	7.1733	3	E-GEOD-72806
AT2G16390	salt	7.2977	6	E-GEOD-72806
AT2G16390	heat	7.0980	3	E-GEOD-72806
AT2G16400	normal	9.1749	3	E-GEOD-72806
AT2G16400	salt	9.1159	6	E-GEOD-72806
AT2G16400	heat	8.9735	3	E-GEOD-72806
AT2G16405	normal	7.9366	3	E-GEOD-72806
AT2G16405	salt	8.1481	6	E-GEOD-72806
AT2G16405	heat	8.3249	3	E-GEOD-72806
AT2G16430	normal	9.3902	3	E-GEOD-72806
AT2G16430	salt	8.5629	6	E-GEOD-72806
AT2G16430	heat	8.1964	3	E-GEOD-72806
AT2G16440	normal	8.1931	3	E-GEOD-72806
AT2G16440	salt	7.5736	6	E-GEOD-72806
AT2G16440	heat	6.7944	3	E-GEOD-72806
AT2G16450	normal	0.4150	3	E-GEOD-72806
AT2G16450	salt	0.0000	6	E-GEOD-72806
AT2G16450	heat	1.2224	3	E-GEOD-72806
AT2G16460	normal	7.2127	3	E-GEOD-72806
AT2G16460	salt	7.2159	6	E-GEOD-72806
AT2G16460	heat	7.3808	3	E-GEOD-72806
AT2G16485	normal	9.5906	3	E-GEOD-72806
AT2G16485	salt	9.9634	6	E-GEOD-72806
AT2G16485	heat	9.8968	3	E-GEOD-72806
AT2G16490	normal	0.0000	3	E-GEOD-72806
AT2G16490	salt	0.0000	6	E-GEOD-72806
AT2G16490	heat	0.0000	3	E-GEOD-72806
AT2G16500	normal	10.4429	3	E-GEOD-72806
AT2G16500	salt	10.2210	6	E-GEOD-72806
AT2G16500	heat	10.3830	3	E-GEOD-72806
AT2G16505	normal	0.0000	3	E-GEOD-72806
AT2G16505	salt	0.0000	6	E-GEOD-72806
AT2G16505	heat	0.0000	3	E-GEOD-72806
AT2G16510	normal	9.7649	3	E-GEOD-72806
AT2G16510	salt	9.5337	6	E-GEOD-72806
AT2G16510	heat	9.2746	3	E-GEOD-72806
AT2G16520	normal	0.4150	3	E-GEOD-72806
AT2G16520	salt	0.0000	6	E-GEOD-72806
AT2G16520	heat	0.0000	3	E-GEOD-72806
AT2G16530	normal	6.4318	3	E-GEOD-72806
AT2G16530	salt	6.2699	6	E-GEOD-72806
AT2G16530	heat	6.2542	3	E-GEOD-72806
AT2G16535	normal	0.0000	3	E-GEOD-72806
AT2G16535	salt	0.0000	6	E-GEOD-72806
AT2G16535	heat	0.0000	3	E-GEOD-72806
AT2G16570	normal	3.9386	3	E-GEOD-72806
AT2G16570	salt	4.0150	6	E-GEOD-72806
AT2G16570	heat	5.1832	3	E-GEOD-72806
AT2G16575	normal	1.5850	3	E-GEOD-72806
AT2G16575	salt	1.2224	6	E-GEOD-72806
AT2G16575	heat	0.4150	3	E-GEOD-72806
AT2G16580	normal	3.5850	3	E-GEOD-72806
AT2G16580	salt	3.9542	6	E-GEOD-72806
AT2G16580	heat	3.5443	3	E-GEOD-72806
AT2G16586	normal	0.0000	3	E-GEOD-72806
AT2G16586	salt	0.5850	6	E-GEOD-72806
AT2G16586	heat	1.0000	3	E-GEOD-72806
AT2G16592	normal	0.0000	3	E-GEOD-72806
AT2G16592	salt	0.0000	6	E-GEOD-72806
AT2G16592	heat	0.0000	3	E-GEOD-72806
AT2G16594	normal	0.0000	3	E-GEOD-72806
AT2G16594	salt	0.0000	6	E-GEOD-72806
AT2G16594	heat	0.0000	3	E-GEOD-72806
AT2G16595	normal	6.0875	3	E-GEOD-72806
AT2G16595	salt	5.6958	6	E-GEOD-72806
AT2G16595	heat	5.6912	3	E-GEOD-72806
AT2G16600	normal	13.3684	3	E-GEOD-72806
AT2G16600	salt	13.1353	6	E-GEOD-72806
AT2G16600	heat	13.1838	3	E-GEOD-72806
AT2G16620	normal	0.0000	3	E-GEOD-72806
AT2G16620	salt	0.0000	6	E-GEOD-72806
AT2G16620	heat	0.0000	3	E-GEOD-72806
AT2G16630	normal	7.2062	3	E-GEOD-72806
AT2G16630	salt	6.9754	6	E-GEOD-72806
AT2G16630	heat	7.1497	3	E-GEOD-72806
AT2G16640	normal	10.1980	3	E-GEOD-72806
AT2G16640	salt	10.3127	6	E-GEOD-72806
AT2G16640	heat	10.2668	3	E-GEOD-72806
AT2G16650	normal	7.1997	3	E-GEOD-72806
AT2G16650	salt	7.4263	6	E-GEOD-72806
AT2G16650	heat	7.4207	3	E-GEOD-72806
AT2G16660	normal	12.4758	3	E-GEOD-72806
AT2G16660	salt	11.9962	6	E-GEOD-72806
AT2G16660	heat	10.8405	3	E-GEOD-72806
AT2G16676	normal	0.0000	3	E-GEOD-72806
AT2G16676	salt	0.2224	6	E-GEOD-72806
AT2G16676	heat	0.0000	3	E-GEOD-72806
AT2G16700	normal	8.8020	3	E-GEOD-72806
AT2G16700	salt	8.5648	6	E-GEOD-72806
AT2G16700	heat	8.3779	3	E-GEOD-72806
AT2G16710	normal	8.0768	3	E-GEOD-72806
AT2G16710	salt	8.1404	6	E-GEOD-72806
AT2G16710	heat	8.1931	3	E-GEOD-72806
AT2G16720	normal	4.7370	3	E-GEOD-72806
AT2G16720	salt	5.6196	6	E-GEOD-72806
AT2G16720	heat	5.5648	3	E-GEOD-72806
AT2G16730	normal	0.4150	3	E-GEOD-72806
AT2G16730	salt	0.2224	6	E-GEOD-72806
AT2G16730	heat	0.0000	3	E-GEOD-72806
AT2G16740	normal	7.6487	3	E-GEOD-72806
AT2G16740	salt	7.4471	6	E-GEOD-72806
AT2G16740	heat	7.7211	3	E-GEOD-72806
AT2G16750	normal	6.9887	3	E-GEOD-72806
AT2G16750	salt	6.8095	6	E-GEOD-72806
AT2G16750	heat	6.6049	3	E-GEOD-72806
AT2G16760	normal	1.5850	3	E-GEOD-72806
AT2G16760	salt	1.8745	6	E-GEOD-72806
AT2G16760	heat	1.4150	3	E-GEOD-72806
AT2G16770	normal	6.1565	3	E-GEOD-72806
AT2G16770	salt	6.2761	6	E-GEOD-72806
AT2G16770	heat	6.4972	3	E-GEOD-72806
AT2G16780	normal	8.1766	3	E-GEOD-72806
AT2G16780	salt	7.8507	6	E-GEOD-72806
AT2G16780	heat	7.2574	3	E-GEOD-72806
AT2G16790	normal	5.3692	3	E-GEOD-72806
AT2G16790	salt	4.9542	6	E-GEOD-72806
AT2G16790	heat	5.0732	3	E-GEOD-72806
AT2G16800	normal	8.5749	3	E-GEOD-72806
AT2G16800	salt	8.5038	6	E-GEOD-72806
AT2G16800	heat	8.4784	3	E-GEOD-72806
AT2G16810	normal	0.0000	3	E-GEOD-72806
AT2G16810	salt	0.0000	6	E-GEOD-72806
AT2G16810	heat	0.0000	3	E-GEOD-72806
AT2G16835	normal	0.0000	3	E-GEOD-72806
AT2G16835	salt	0.0000	6	E-GEOD-72806
AT2G16835	heat	0.0000	3	E-GEOD-72806
AT2G16850	normal	7.6748	3	E-GEOD-72806
AT2G16850	salt	7.7336	6	E-GEOD-72806
AT2G16850	heat	7.0945	3	E-GEOD-72806
AT2G16860	normal	9.2167	3	E-GEOD-72806
AT2G16860	salt	9.3170	6	E-GEOD-72806
AT2G16860	heat	9.2296	3	E-GEOD-72806
AT2G16870	normal	7.0732	3	E-GEOD-72806
AT2G16870	salt	6.7987	6	E-GEOD-72806
AT2G16870	heat	6.7325	3	E-GEOD-72806
AT2G16880	normal	7.5520	3	E-GEOD-72806
AT2G16880	salt	7.9258	6	E-GEOD-72806
AT2G16880	heat	8.2013	3	E-GEOD-72806
AT2G16890	normal	6.2288	3	E-GEOD-72806
AT2G16890	salt	5.6439	6	E-GEOD-72806
AT2G16890	heat	4.9849	3	E-GEOD-72806
AT2G16900	normal	7.6677	3	E-GEOD-72806
AT2G16900	salt	7.9677	6	E-GEOD-72806
AT2G16900	heat	8.0261	3	E-GEOD-72806
AT2G16910	normal	3.5025	3	E-GEOD-72806
AT2G16910	salt	3.4594	6	E-GEOD-72806
AT2G16910	heat	3.7726	3	E-GEOD-72806
AT2G16920	normal	8.8549	3	E-GEOD-72806
AT2G16920	salt	9.0919	6	E-GEOD-72806
AT2G16920	heat	9.2699	3	E-GEOD-72806
AT2G16930	normal	8.4919	3	E-GEOD-72806
AT2G16930	salt	8.6036	6	E-GEOD-72806
AT2G16930	heat	8.7177	3	E-GEOD-72806
AT2G16940	normal	10.0325	3	E-GEOD-72806
AT2G16940	salt	10.2769	6	E-GEOD-72806
AT2G16940	heat	10.2668	3	E-GEOD-72806
AT2G16950	normal	10.1548	3	E-GEOD-72806
AT2G16950	salt	9.9920	6	E-GEOD-72806
AT2G16950	heat	9.9901	3	E-GEOD-72806
AT2G16953	normal	0.0000	3	E-GEOD-72806
AT2G16953	salt	0.0000	6	E-GEOD-72806
AT2G16953	heat	0.0000	3	E-GEOD-72806
AT2G16960	normal	0.0000	3	E-GEOD-72806
AT2G16960	salt	0.0000	6	E-GEOD-72806
AT2G16960	heat	0.0000	3	E-GEOD-72806
AT2G16970	normal	0.0000	3	E-GEOD-72806
AT2G16970	salt	0.0000	6	E-GEOD-72806
AT2G16970	heat	0.0000	3	E-GEOD-72806
AT2G16980	normal	0.0000	3	E-GEOD-72806
AT2G16980	salt	1.1155	6	E-GEOD-72806
AT2G16980	heat	1.4150	3	E-GEOD-72806
AT2G16990	normal	6.5799	3	E-GEOD-72806
AT2G16990	salt	7.0643	6	E-GEOD-72806
AT2G16990	heat	6.3099	3	E-GEOD-72806
AT2G17000	normal	0.0000	3	E-GEOD-72806
AT2G17000	salt	0.0000	6	E-GEOD-72806
AT2G17000	heat	0.0000	3	E-GEOD-72806
AT2G17010	normal	0.7370	3	E-GEOD-72806
AT2G17010	salt	1.0000	6	E-GEOD-72806
AT2G17010	heat	0.4150	3	E-GEOD-72806
AT2G17020	normal	8.0839	3	E-GEOD-72806
AT2G17020	salt	8.3413	6	E-GEOD-72806
AT2G17020	heat	8.4471	3	E-GEOD-72806
AT2G17030	normal	6.4207	3	E-GEOD-72806
AT2G17030	salt	7.1915	6	E-GEOD-72806
AT2G17030	heat	7.5288	3	E-GEOD-72806
AT2G17033	normal	9.3495	3	E-GEOD-72806
AT2G17033	salt	9.3736	6	E-GEOD-72806
AT2G17033	heat	9.3916	3	E-GEOD-72806
AT2G17036	normal	3.8745	3	E-GEOD-72806
AT2G17036	salt	5.7234	6	E-GEOD-72806
AT2G17036	heat	5.6724	3	E-GEOD-72806
AT2G17040	normal	8.5900	3	E-GEOD-72806
AT2G17040	salt	7.9667	6	E-GEOD-72806
AT2G17040	heat	7.5749	3	E-GEOD-72806
AT2G17043	normal	0.0000	3	E-GEOD-72806
AT2G17043	salt	0.0000	6	E-GEOD-72806
AT2G17043	heat	0.0000	3	E-GEOD-72806
AT2G17050	normal	1.0000	3	E-GEOD-72806
AT2G17050	salt	0.7370	6	E-GEOD-72806
AT2G17050	heat	0.7370	3	E-GEOD-72806
AT2G17055	normal	0.0000	3	E-GEOD-72806
AT2G17055	salt	0.4150	6	E-GEOD-72806
AT2G17055	heat	0.0000	3	E-GEOD-72806
AT2G17060	normal	1.8745	3	E-GEOD-72806
AT2G17060	salt	1.6630	6	E-GEOD-72806
AT2G17060	heat	1.2224	3	E-GEOD-72806
AT2G17070	normal	0.4150	3	E-GEOD-72806
AT2G17070	salt	0.0000	6	E-GEOD-72806
AT2G17070	heat	0.0000	3	E-GEOD-72806
AT2G17080	normal	0.0000	3	E-GEOD-72806
AT2G17080	salt	0.0000	6	E-GEOD-72806
AT2G17080	heat	0.4150	3	E-GEOD-72806
AT2G17090	normal	0.0000	3	E-GEOD-72806
AT2G17090	salt	0.0000	6	E-GEOD-72806
AT2G17090	heat	0.0000	3	E-GEOD-72806
AT2G17110	normal	7.4676	3	E-GEOD-72806
AT2G17110	salt	7.8621	6	E-GEOD-72806
AT2G17110	heat	8.0150	3	E-GEOD-72806
AT2G17120	normal	8.9820	3	E-GEOD-72806
AT2G17120	salt	8.5170	6	E-GEOD-72806
AT2G17120	heat	7.8580	3	E-GEOD-72806
AT2G17130	normal	8.9744	3	E-GEOD-72806
AT2G17130	salt	8.2590	6	E-GEOD-72806
AT2G17130	heat	7.9464	3	E-GEOD-72806
AT2G17140	normal	5.7370	3	E-GEOD-72806
AT2G17140	salt	6.7142	6	E-GEOD-72806
AT2G17140	heat	7.0661	3	E-GEOD-72806
AT2G17150	normal	7.1361	3	E-GEOD-72806
AT2G17150	salt	7.4865	6	E-GEOD-72806
AT2G17150	heat	7.4122	3	E-GEOD-72806
AT2G17160	normal	0.0000	3	E-GEOD-72806
AT2G17160	salt	0.0000	6	E-GEOD-72806
AT2G17160	heat	0.0000	3	E-GEOD-72806
AT2G17170	normal	0.0000	3	E-GEOD-72806
AT2G17170	salt	0.2224	6	E-GEOD-72806
AT2G17170	heat	0.0000	3	E-GEOD-72806
AT2G17180	normal	0.0000	3	E-GEOD-72806
AT2G17180	salt	0.0000	6	E-GEOD-72806
AT2G17180	heat	0.0000	3	E-GEOD-72806
AT2G17190	normal	9.9749	3	E-GEOD-72806
AT2G17190	salt	9.6946	6	E-GEOD-72806
AT2G17190	heat	9.5475	3	E-GEOD-72806
AT2G17200	normal	10.2542	3	E-GEOD-72806
AT2G17200	salt	9.9739	6	E-GEOD-72806
AT2G17200	heat	9.9283	3	E-GEOD-72806
AT2G17210	normal	4.9386	3	E-GEOD-72806
AT2G17210	salt	5.9925	6	E-GEOD-72806
AT2G17210	heat	6.0444	3	E-GEOD-72806
AT2G17220	normal	9.0168	3	E-GEOD-72806
AT2G17220	salt	8.8832	6	E-GEOD-72806
AT2G17220	heat	8.8528	3	E-GEOD-72806
AT2G17230	normal	10.0674	3	E-GEOD-72806
AT2G17230	salt	8.9768	6	E-GEOD-72806
AT2G17230	heat	8.6257	3	E-GEOD-72806
AT2G17240	normal	9.7549	3	E-GEOD-72806
AT2G17240	salt	9.8925	6	E-GEOD-72806
AT2G17240	heat	9.9014	3	E-GEOD-72806
AT2G17250	normal	8.3823	3	E-GEOD-72806
AT2G17250	salt	8.6196	6	E-GEOD-72806
AT2G17250	heat	8.9396	3	E-GEOD-72806
AT2G17260	normal	5.9925	3	E-GEOD-72806
AT2G17260	salt	6.4066	6	E-GEOD-72806
AT2G17260	heat	6.7004	3	E-GEOD-72806
AT2G17265	normal	9.0159	3	E-GEOD-72806
AT2G17265	salt	8.7890	6	E-GEOD-72806
AT2G17265	heat	8.8693	3	E-GEOD-72806
AT2G17270	normal	5.9619	3	E-GEOD-72806
AT2G17270	salt	6.4066	6	E-GEOD-72806
AT2G17270	heat	6.6912	3	E-GEOD-72806
AT2G17280	normal	5.5340	3	E-GEOD-72806
AT2G17280	salt	5.4485	6	E-GEOD-72806
AT2G17280	heat	4.7188	3	E-GEOD-72806
AT2G17290	normal	8.5392	3	E-GEOD-72806
AT2G17290	salt	7.6306	6	E-GEOD-72806
AT2G17290	heat	7.3808	3	E-GEOD-72806
AT2G17295	normal	0.0000	3	E-GEOD-72806
AT2G17295	salt	0.0000	6	E-GEOD-72806
AT2G17295	heat	0.0000	3	E-GEOD-72806
AT2G17300	normal	6.4207	3	E-GEOD-72806
AT2G17300	salt	7.0553	6	E-GEOD-72806
AT2G17300	heat	6.7142	3	E-GEOD-72806
AT2G17305	normal	0.0000	3	E-GEOD-72806
AT2G17305	salt	0.0000	6	E-GEOD-72806
AT2G17305	heat	0.0000	3	E-GEOD-72806
AT2G17310	normal	0.0000	3	E-GEOD-72806
AT2G17310	salt	0.0000	6	E-GEOD-72806
AT2G17310	heat	0.0000	3	E-GEOD-72806
AT2G17320	normal	8.0857	3	E-GEOD-72806
AT2G17320	salt	8.3721	6	E-GEOD-72806
AT2G17320	heat	8.1749	3	E-GEOD-72806
AT2G17340	normal	9.6042	3	E-GEOD-72806
AT2G17340	salt	9.4443	6	E-GEOD-72806
AT2G17340	heat	9.0168	3	E-GEOD-72806
AT2G17350	normal	7.5262	3	E-GEOD-72806
AT2G17350	salt	7.5762	6	E-GEOD-72806
AT2G17350	heat	7.8138	3	E-GEOD-72806
AT2G17360	normal	11.2372	3	E-GEOD-72806
AT2G17360	salt	11.2006	6	E-GEOD-72806
AT2G17360	heat	11.4242	3	E-GEOD-72806
AT2G17370	normal	6.7460	3	E-GEOD-72806
AT2G17370	salt	6.9069	6	E-GEOD-72806
AT2G17370	heat	7.0444	3	E-GEOD-72806
AT2G17380	normal	8.2916	3	E-GEOD-72806
AT2G17380	salt	8.6073	6	E-GEOD-72806
AT2G17380	heat	8.8580	3	E-GEOD-72806
AT2G17390	normal	10.6150	3	E-GEOD-72806
AT2G17390	salt	10.8765	6	E-GEOD-72806
AT2G17390	heat	11.0961	3	E-GEOD-72806
AT2G17410	normal	9.3837	3	E-GEOD-72806
AT2G17410	salt	9.6999	6	E-GEOD-72806
AT2G17410	heat	9.6958	3	E-GEOD-72806
AT2G17420	normal	9.8652	3	E-GEOD-72806
AT2G17420	salt	9.6516	6	E-GEOD-72806
AT2G17420	heat	9.6865	3	E-GEOD-72806
AT2G17430	normal	3.7004	3	E-GEOD-72806
AT2G17430	salt	3.8580	6	E-GEOD-72806
AT2G17430	heat	3.3692	3	E-GEOD-72806
AT2G17440	normal	7.6818	3	E-GEOD-72806
AT2G17440	salt	7.9619	6	E-GEOD-72806
AT2G17440	heat	8.1430	3	E-GEOD-72806
AT2G17442	normal	5.5340	3	E-GEOD-72806
AT2G17442	salt	5.9464	6	E-GEOD-72806
AT2G17442	heat	6.0371	3	E-GEOD-72806
AT2G17450	normal	8.5635	3	E-GEOD-72806
AT2G17450	salt	8.3038	6	E-GEOD-72806
AT2G17450	heat	8.0075	3	E-GEOD-72806
AT2G17470	normal	3.8413	3	E-GEOD-72806
AT2G17470	salt	4.0589	6	E-GEOD-72806
AT2G17470	heat	3.6245	3	E-GEOD-72806
AT2G17480	normal	8.3068	3	E-GEOD-72806
AT2G17480	salt	7.9268	6	E-GEOD-72806
AT2G17480	heat	7.7814	3	E-GEOD-72806
AT2G17500	normal	5.8826	3	E-GEOD-72806
AT2G17500	salt	6.5495	6	E-GEOD-72806
AT2G17500	heat	7.3007	3	E-GEOD-72806
AT2G17510	normal	9.0616	3	E-GEOD-72806
AT2G17510	salt	8.9962	6	E-GEOD-72806
AT2G17510	heat	8.8020	3	E-GEOD-72806
AT2G17520	normal	9.0526	3	E-GEOD-72806
AT2G17520	salt	9.1636	6	E-GEOD-72806
AT2G17520	heat	9.1233	3	E-GEOD-72806
AT2G17525	normal	6.8287	3	E-GEOD-72806
AT2G17525	salt	8.1301	6	E-GEOD-72806
AT2G17525	heat	8.4757	3	E-GEOD-72806
AT2G17530	normal	8.0553	3	E-GEOD-72806
AT2G17530	salt	8.6123	6	E-GEOD-72806
AT2G17530	heat	8.7922	3	E-GEOD-72806
AT2G17540	normal	7.9484	3	E-GEOD-72806
AT2G17540	salt	8.0625	6	E-GEOD-72806
AT2G17540	heat	7.8989	3	E-GEOD-72806
AT2G17550	normal	8.8714	3	E-GEOD-72806
AT2G17550	salt	8.3502	6	E-GEOD-72806
AT2G17550	heat	7.7616	3	E-GEOD-72806
AT2G17560	normal	9.3866	3	E-GEOD-72806
AT2G17560	salt	8.9014	6	E-GEOD-72806
AT2G17560	heat	8.4164	3	E-GEOD-72806
AT2G17570	normal	6.0804	3	E-GEOD-72806
AT2G17570	salt	6.4037	6	E-GEOD-72806
AT2G17570	heat	6.5799	3	E-GEOD-72806
AT2G17580	normal	7.6748	3	E-GEOD-72806
AT2G17580	salt	8.0094	6	E-GEOD-72806
